pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod_add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,property_age,remodel_age,porch_sf
534176140,20,RL,88.0,10738,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1966,1966,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,No,ALQ,792.0,Unf,0.0,301.0,1093.0,GasA,4,1,SBrkr,0,0,1093,1.0,0.0,2,0,3,1,3,6,Typ,1,2,Attchd,RFn,2.0,484.0,3,3,1.0,224,0,0,0,MnPrv,Shed,400,11,2007,WD ,158500,41,41,0
531376010,60,RL,65.0,8366,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,Unf,0.0,Unf,0.0,798.0,798.0,GasA,5,1,SBrkr,842,0,1640,0.0,0.0,2,1,3,1,4,6,Typ,0,0,Attchd,RFn,2.0,520.0,3,3,1.0,138,0,0,0,None,None,0,12,2008,WD ,173000,4,4,1
534429030,90,RL,70.0,9842,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,Duplex,1Story,4,5,1962,1962,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,Slab,0,0,None,None,0.0,None,0.0,0.0,0.0,GasA,3,1,SBrkr,0,0,1224,0.0,0.0,2,0,2,2,3,6,Typ,0,0,CarPort,Unf,2.0,462.0,3,3,1.0,0,0,0,0,None,None,0,3,2007,WD ,101800,45,45,0
909252020,70,RL,60.0,7200,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,7,9,1936,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,4,PConc,4,4,No,ALQ,350.0,BLQ,210.0,0.0,560.0,GasA,5,1,SBrkr,560,0,1135,1.0,0.0,1,0,3,1,4,6,Typ,0,0,Detchd,RFn,2.0,576.0,3,3,1.0,256,0,0,0,MnPrv,None,0,4,2009,WD ,155000,73,2,0
535378120,30,RL,60.0,10230,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,No,Unf,0.0,Unf,0.0,1054.0,1054.0,GasA,5,1,SBrkr,0,0,1078,0.0,0.0,1,0,3,1,5,6,Typ,0,0,Detchd,Unf,1.0,264.0,3,3,0.0,0,112,0,0,GdWo,None,0,12,2009,WD ,125000,84,59,0
902427140,20,RM,52.0,8626,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,6,1956,1956,Gable,CompShg,MetalSd,MetalSd,None,1.0,3,3,CBlock,0,0,None,None,0.0,None,0.0,0.0,0.0,GasA,4,1,SBrkr,0,0,968,0.0,0.0,1,0,2,1,3,5,Typ,0,0,Attchd,Unf,1.0,331.0,2,3,1.0,0,0,0,0,None,None,0,5,2007,WD ,104500,51,51,0
528142040,60,RL,74.0,8834,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,Stone,216.0,4,3,PConc,5,3,No,GLQ,1170.0,Unf,0.0,292.0,1462.0,GasA,5,1,SBrkr,762,0,2224,1.0,0.0,2,1,4,1,5,10,Typ,1,4,Attchd,Fin,3.0,738.0,3,3,1.0,184,0,0,0,None,None,0,6,2009,WD ,350000,5,4,0
535454060,90,RL,60.0,8544,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,1950,Gable,CompShg,Stucco,Stone,None,0.0,3,3,CBlock,0,0,None,None,0.0,None,0.0,0.0,0.0,GasA,4,0,FuseF,0,0,1040,0.0,0.0,2,0,2,2,3,6,Typ,0,0,Detchd,Unf,2.0,400.0,3,3,1.0,0,0,0,0,None,None,0,7,2006,WD ,93500,56,56,0
907181140,60,RL,68.0,9179,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,158.0,4,3,PConc,4,3,No,GLQ,633.0,Unf,0.0,240.0,873.0,GasA,5,1,SBrkr,908,0,1790,1.0,0.0,2,1,3,1,4,7,Typ,0,0,Attchd,RFn,2.0,588.0,3,3,1.0,0,0,0,0,None,None,0,6,2008,WD ,193000,9,9,1
909251090,70,RL,79.0,11526,Pave,None,IR1,Bnk,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2.5Fin,6,7,1922,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,5,3,No,Unf,0.0,Unf,0.0,588.0,588.0,GasA,2,1,SBrkr,748,384,2555,0.0,0.0,2,0,3,1,3,11,Min1,1,4,Detchd,Fin,2.0,672.0,3,3,1.0,431,0,0,0,None,None,0,9,2008,WD ,191000,86,14,0
902109010,30,RM,70.0,5684,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,8,1930,2005,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,No,Unf,0.0,Unf,0.0,813.0,813.0,GasA,5,1,FuseA,0,0,813,0.0,0.0,1,0,2,1,4,5,Typ,0,0,Detchd,Unf,1.0,270.0,2,2,0.0,0,0,0,0,None,None,0,6,2006,WD ,110000,76,1,1
907252220,60,RL,0.0,11885,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,4,3,PConc,4,3,Av,GLQ,990.0,Unf,0.0,309.0,1299.0,GasA,5,1,SBrkr,573,0,1872,1.0,0.0,2,1,3,1,5,7,Typ,1,3,BuiltIn,RFn,2.0,531.0,3,3,1.0,160,0,0,0,None,None,0,11,2009,WD ,261500,8,8,1
534476320,20,RL,80.0,9600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1956,1956,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,No,Rec,504.0,Unf,0.0,546.0,1050.0,GasA,4,1,SBrkr,0,0,1050,0.0,0.0,1,0,2,1,3,5,Typ,0,0,Attchd,Unf,1.0,338.0,3,3,1.0,0,0,0,0,None,None,0,6,2009,WD ,128900,53,53,0
528360050,60,RL,114.0,17242,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1993,1994,Hip,CompShg,MetalSd,MetalSd,BrkFace,738.0,4,4,PConc,5,3,Gd,Rec,292.0,GLQ,1393.0,48.0,1733.0,GasA,5,1,SBrkr,1567,0,3500,1.0,0.0,3,1,4,1,5,11,Typ,1,3,Attchd,RFn,3.0,959.0,3,3,1.0,870,210,0,0,None,None,0,5,2006,WD ,584500,13,12,1
908225240,20,RL,75.0,10215,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,132.0,3,3,PConc,3,3,No,ALQ,492.0,Unf,0.0,372.0,864.0,GasA,5,1,SBrkr,0,0,948,0.0,0.0,1,0,3,1,3,5,Typ,0,0,Attchd,Unf,1.0,248.0,3,3,1.0,0,0,0,0,None,None,0,2,2007,WD ,111000,53,53,0
903425270,50,RL,60.0,8550,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1.5Fin,5,5,1926,1950,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,2,3,No,Unf,0.0,Unf,0.0,750.0,750.0,GasA,3,1,SBrkr,356,0,1316,0.0,0.0,1,0,4,1,3,7,Typ,0,0,Detchd,Unf,2.0,576.0,3,3,1.0,0,0,0,0,None,None,0,10,2007,ConLw,90000,81,57,0
535126180,60,RL,0.0,18450,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1965,1979,Flat,Tar&Grv,Plywood,Plywood,BrkCmn,113.0,3,4,CBlock,4,3,No,LwQ,187.0,Rec,723.0,111.0,1021.0,GasA,3,1,SBrkr,915,0,2380,0.0,0.0,2,1,3,1,3,7,Sev,1,1,CarPort,Unf,2.0,596.0,3,3,1.0,0,0,0,0,None,None,0,8,2007,WD ,129000,42,28,1
909428190,20,RL,0.0,14778,Pave,None,IR1,Low,AllPub,CulDSac,Gtl,Crawfor,PosN,Norm,1Fam,1Story,6,7,1954,2006,Hip,CompShg,HdBoard,HdBoard,BrkFace,72.0,4,3,CBlock,3,3,No,BLQ,728.0,Unf,0.0,568.0,1296.0,GasA,5,1,SBrkr,0,0,1640,1.0,0.0,1,0,3,1,4,7,Typ,1,4,Detchd,Unf,2.0,924.0,3,3,1.0,108,0,0,0,None,None,0,11,2008,WD ,224000,54,2,1
533212050,160,FV,30.0,3180,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,No,GLQ,390.0,Unf,0.0,210.0,600.0,GasA,5,1,SBrkr,600,0,1200,1.0,0.0,2,1,2,1,4,5,Typ,0,0,Detchd,RFn,2.0,480.0,3,3,1.0,0,0,0,0,None,None,0,5,2008,WD ,165000,3,3,1
903430080,70,RM,52.0,3068,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,8,1920,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,BrkTil,3,3,No,Unf,0.0,Unf,0.0,662.0,662.0,GasA,5,1,SBrkr,662,0,1324,0.0,1.0,1,0,3,1,3,6,Typ,0,0,Detchd,Unf,1.0,180.0,3,3,1.0,0,0,0,0,GdPrv,None,0,2,2010,WD ,122000,90,17,1
916384070,20,RL,68.0,8298,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,Av,GLQ,583.0,Unf,0.0,963.0,1546.0,GasA,5,1,SBrkr,0,0,1564,0.0,0.0,2,0,2,1,5,6,Typ,1,4,Attchd,RFn,2.0,502.0,3,3,1.0,132,0,0,0,None,None,0,9,2007,New,267300,1,0,0
528104070,60,RL,104.0,13518,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,860.0,5,3,PConc,5,3,No,Unf,0.0,Unf,0.0,1926.0,1926.0,GasA,5,1,SBrkr,1174,0,3140,0.0,0.0,3,1,4,1,5,11,Typ,2,4,BuiltIn,Fin,3.0,820.0,3,3,1.0,144,0,0,0,None,None,0,7,2009,New,485000,1,0,1
903425190,50,RM,90.0,33120,Pave,None,IR3,Lvl,AllPub,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,1.5Fin,6,5,1962,1962,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,CBlock,3,3,No,Unf,0.0,Unf,0.0,1595.0,1595.0,GasA,3,1,SBrkr,875,0,2486,0.0,0.0,2,0,5,1,3,8,Typ,1,4,Detchd,Unf,2.0,576.0,3,3,1.0,0,0,0,0,None,None,0,10,2006,WD ,220000,44,44,0
907176010,60,RL,0.0,13142,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,PosN,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,128.0,3,3,PConc,4,3,No,GLQ,688.0,Unf,0.0,176.0,864.0,GasA,5,1,SBrkr,899,0,1771,1.0,0.0,2,1,3,1,4,6,Typ,0,0,Attchd,RFn,2.0,600.0,3,3,1.0,0,0,0,0,None,None,0,7,2008,WD ,215700,11,11,1
528142090,20,RL,107.0,11362,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,Stone,42.0,4,3,PConc,5,3,Mn,GLQ,1039.0,Unf,0.0,797.0,1836.0,GasA,5,1,SBrkr,0,0,1836,1.0,0.0,2,0,3,1,4,7,Typ,1,4,Attchd,Fin,3.0,862.0,3,3,1.0,125,0,0,0,None,None,0,3,2009,WD ,280000,5,4,1
528172080,20,RL,92.0,10845,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,504.0,4,3,PConc,4,3,Mn,GLQ,1149.0,Unf,0.0,454.0,1603.0,GasA,5,1,SBrkr,0,0,1575,1.0,0.0,2,0,2,1,4,7,Typ,1,3,Attchd,Fin,3.0,732.0,3,3,1.0,216,0,0,0,None,None,0,6,2008,WD ,284000,5,4,1
923228290,180,RM,21.0,1936,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,6,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,4,3,Av,BLQ,131.0,GLQ,499.0,0.0,630.0,GasA,4,1,SBrkr,0,0,630,1.0,0.0,1,0,1,1,3,3,Typ,0,0,None,None,0.0,0.0,0,0,1.0,0,0,0,0,MnPrv,None,0,12,2007,WD ,84500,37,37,0
535476350,20,RL,80.0,9760,Pave,None,Reg,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,6,7,1963,1984,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,218.0,3,3,CBlock,3,3,Gd,BLQ,717.0,LwQ,263.0,415.0,1395.0,GasA,3,1,SBrkr,0,0,1395,1.0,0.0,1,0,2,1,3,7,Min1,1,3,Attchd,RFn,2.0,440.0,3,3,1.0,657,240,0,0,None,None,0,5,2010,WD ,192000,47,26,1
902108060,70,RM,66.0,3960,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,No,Unf,0.0,Unf,0.0,502.0,502.0,GasA,3,0,SBrkr,502,0,1004,0.0,0.0,1,0,2,1,4,5,Typ,1,1,Detchd,Unf,1.0,200.0,2,3,0.0,280,0,0,0,MnPrv,None,0,7,2006,WD ,105000,76,56,1
907290080,20,RL,70.0,9100,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,GLQ,24.0,Unf,0.0,1836.0,1860.0,GasA,5,1,SBrkr,0,0,1836,0.0,0.0,2,0,3,1,4,8,Typ,1,4,Attchd,Fin,2.0,484.0,3,3,1.0,120,0,0,0,None,None,0,10,2006,WD ,216837,2,1,1
534455030,20,RL,80.0,9600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,203.0,2,2,CBlock,3,3,No,Rec,658.0,Unf,0.0,638.0,1296.0,GasA,3,1,SBrkr,0,0,1496,0.0,0.0,2,0,3,1,4,6,Typ,0,0,Attchd,RFn,2.0,450.0,3,3,1.0,0,0,0,0,MnPrv,None,0,2,2008,WD ,141500,48,48,1
905104180,20,RL,57.0,9764,Pave,None,IR1,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1967,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,No,BLQ,702.0,Unf,0.0,192.0,894.0,GasA,5,1,SBrkr,0,0,894,1.0,0.0,1,0,3,1,4,5,Typ,0,0,Attchd,RFn,2.0,450.0,3,3,1.0,0,0,0,0,None,None,0,5,2008,WD ,130000,41,5,0
907200230,20,RL,60.0,8430,Pave,None,Reg,HLS,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,5,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,136.0,3,3,CBlock,4,3,No,Rec,616.0,Unf,0.0,424.0,1040.0,GasA,3,1,SBrkr,0,0,1040,0.0,0.0,2,0,3,1,3,5,Typ,0,0,None,None,0.0,0.0,0,0,1.0,0,0,0,0,None,None,0,8,2009,WD ,124000,31,31,0
910201180,70,RM,50.0,9060,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,6,1923,1999,Gable,CompShg,Wd Sdng,Plywood,None,0.0,3,3,BrkTil,4,3,No,ALQ,548.0,Unf,0.0,311.0,859.0,GasA,5,1,SBrkr,886,0,1828,0.0,0.0,2,0,3,1,4,6,Typ,0,0,Detchd,None,0.0,0.0,0,0,1.0,174,0,0,0,MnPrv,None,0,3,2007,WD ,150909,84,8,1
535304020,20,RL,66.0,12778,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1952,2003,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,No,GLQ,658.0,Unf,0.0,350.0,1008.0,GasA,5,1,FuseA,0,0,1008,1.0,0.0,1,0,2,1,3,4,Typ,0,0,Attchd,RFn,1.0,280.0,3,3,1.0,0,0,0,0,MnPrv,None,0,1,2006,WD ,139500,54,3,1
908275240,20,RL,60.0,8172,Pave,None,Reg,HLS,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1955,1955,Gable,CompShg,WdShing,Plywood,None,0.0,3,3,CBlock,3,3,No,ALQ,682.0,Unf,0.0,182.0,864.0,GasA,3,1,SBrkr,0,0,864,1.0,0.0,1,0,3,1,3,5,Typ,0,0,Detchd,Unf,2.0,528.0,3,3,0.0,196,0,0,0,None,None,0,10,2007,COD,79275,52,52,0
916384080,20,RL,64.0,9037,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,32.0,4,3,PConc,4,3,Av,GLQ,428.0,Unf,0.0,1048.0,1476.0,GasA,5,1,SBrkr,0,0,1484,0.0,0.0,2,0,2,1,5,6,Typ,1,4,Attchd,RFn,2.0,472.0,3,3,1.0,120,0,0,0,None,None,0,12,2007,WD ,265900,1,1,1
909253190,30,RL,52.0,6292,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,6,5,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,4,3,Mn,Rec,384.0,Unf,0.0,384.0,768.0,GasA,3,0,SBrkr,0,0,790,0.0,0.0,1,0,2,1,3,4,Typ,0,0,Detchd,Unf,1.0,160.0,2,3,1.0,0,0,0,0,None,None,0,4,2008,WD ,91000,78,58,1
527276160,60,RL,85.0,11900,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,5,6,1977,1977,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,157.0,3,3,PConc,4,3,No,ALQ,400.0,Unf,0.0,722.0,1122.0,GasA,5,1,SBrkr,988,0,1934,1.0,0.0,2,1,3,1,3,6,Typ,1,3,Attchd,Unf,2.0,567.0,3,3,0.5,0,200,0,0,None,None,0,7,2009,WD ,185000,32,32,1
535456020,20,RL,70.0,7945,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,CBlock,3,3,No,ALQ,179.0,BLQ,506.0,465.0,1150.0,GasA,5,1,FuseA,0,0,1150,1.0,0.0,1,0,3,1,3,6,Typ,0,0,Attchd,RFn,1.0,300.0,3,3,1.0,0,0,0,0,None,None,0,5,2006,WD ,141000,47,47,0
528120010,60,RL,134.0,16659,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,Unf,0.0,Unf,0.0,1582.0,1582.0,GasA,5,1,SBrkr,570,0,2152,0.0,0.0,2,1,3,1,4,7,Typ,1,4,Detchd,Unf,2.0,728.0,3,3,1.0,0,0,0,0,None,None,0,6,2007,New,260116,0,-1,1
905452050,30,RL,50.0,9340,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1941,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,No,Rec,344.0,Unf,0.0,328.0,672.0,GasA,3,1,SBrkr,0,0,672,1.0,0.0,1,0,2,1,3,4,Typ,0,0,Attchd,Unf,1.0,234.0,3,3,0.0,0,0,0,0,None,None,0,8,2009,WD ,113000,68,59,1
906424010,80,RL,0.0,11454,Pave,None,IR2,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,SLvl,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,302.0,4,3,PConc,4,3,Gd,GLQ,770.0,Unf,0.0,631.0,1401.0,GasA,5,1,SBrkr,0,0,1511,1.0,0.0,2,0,3,1,4,6,Typ,1,2,Attchd,Fin,3.0,811.0,3,3,1.0,168,0,0,0,None,None,0,2,2008,WD ,225000,13,13,1
535352090,30,RL,80.0,8480,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,No,BLQ,700.0,Unf,0.0,93.0,793.0,GasA,3,1,SBrkr,0,0,793,1.0,0.0,1,0,2,1,2,4,Typ,0,0,Detchd,Unf,1.0,240.0,3,3,1.0,0,0,0,0,None,None,0,8,2009,WD ,113000,64,59,0
908103350,80,RL,65.0,6305,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,6,1975,1975,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,Av,ALQ,528.0,Unf,0.0,480.0,1008.0,GasA,3,1,SBrkr,0,0,1096,1.0,0.0,1,0,3,1,3,5,Typ,1,2,Detchd,Unf,1.0,352.0,3,3,1.0,0,0,0,0,None,None,0,6,2010,WD ,125200,35,35,0
528142050,60,RL,82.0,9709,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,120.0,5,3,PConc,5,3,Gd,GLQ,778.0,Unf,0.0,140.0,918.0,GasA,5,1,SBrkr,1142,0,2100,1.0,0.0,2,1,3,1,5,8,Typ,2,4,BuiltIn,Fin,3.0,786.0,3,3,1.0,172,0,0,0,None,None,0,9,2007,New,319500,0,0,1
535380050,50,RL,60.0,10930,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,5,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,No,BLQ,580.0,Unf,0.0,333.0,913.0,GasA,3,1,FuseA,510,0,1558,1.0,0.0,1,1,3,1,3,6,Typ,1,3,Attchd,Unf,1.0,288.0,3,3,1.0,0,0,0,0,None,None,0,4,2008,WD ,140000,63,58,0
916325040,20,RL,0.0,50102,Pave,None,IR1,Low,AllPub,Inside,Mod,Timber,Norm,Norm,1Fam,1Story,6,5,1958,1958,Gable,Tar&Grv,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,Gd,BLQ,909.0,Unf,0.0,723.0,1632.0,GasA,3,1,SBrkr,0,0,1650,1.0,0.0,1,0,2,1,3,6,Typ,2,4,Attchd,Unf,2.0,518.0,3,3,1.0,0,138,0,0,None,None,0,3,2006,WD ,250764,48,48,0
528142020,60,RL,74.0,8899,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,108.0,5,3,PConc,4,3,Av,GLQ,40.0,Unf,0.0,908.0,948.0,GasA,5,1,SBrkr,1140,0,2088,0.0,0.0,2,1,4,1,4,10,Typ,1,4,BuiltIn,Fin,3.0,656.0,3,3,1.0,100,0,0,0,None,None,0,6,2008,WD ,250000,1,1,1
528218020,60,RL,65.0,10237,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,Unf,0.0,Unf,0.0,768.0,768.0,GasA,5,1,SBrkr,768,0,1536,0.0,0.0,2,1,3,1,4,6,Typ,1,4,Attchd,Fin,2.0,400.0,3,3,1.0,100,0,0,0,None,None,0,6,2007,WD ,176000,2,1,1
535177110,20,RL,80.0,9736,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,6,1957,1969,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,289.0,3,3,CBlock,3,3,No,BLQ,668.0,Rec,138.0,525.0,1331.0,GasA,4,1,SBrkr,0,0,1721,0.0,0.0,1,0,4,1,3,8,Typ,3,3,Attchd,Unf,2.0,464.0,3,3,1.0,0,0,0,0,None,None,0,4,2007,WD ,174850,50,38,0
527455050,160,RL,24.0,2364,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,1978,1978,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,3,CBlock,4,3,No,ALQ,320.0,Unf,0.0,484.0,804.0,GasA,3,1,SBrkr,744,0,1548,0.0,1.0,2,1,3,1,3,7,Typ,1,3,Detchd,Unf,2.0,440.0,3,3,1.0,108,0,0,0,None,None,0,7,2009,WD ,147000,31,31,0
531452020,120,RL,55.0,7892,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,No,Unf,0.0,Unf,0.0,918.0,918.0,GasA,3,1,SBrkr,0,0,918,0.0,0.0,2,0,2,1,3,5,Typ,1,3,Attchd,Unf,1.0,264.0,3,3,1.0,28,0,0,0,None,None,0,4,2010,WD ,99500,31,31,0
